2019-04-16 02:51:32,982 charges_calc.py:96  WARNING Rental start 2017-06-12 00:00:00 on or after end 2017-03-22 00:00:00 in {'product_code': 'PRD80', 'units_rented': 8, 'price_per_day': 31, 'rental_start': '6/12/17', 'rental_end': '3/22/17'}.  Skip.
2019-04-16 02:51:33,026 charges_calc.py:96  WARNING Rental start 2017-05-10 00:00:00 on or after end 2017-04-30 00:00:00 in {'product_code': 'PRD59', 'units_rented': 10, 'price_per_day': 31, 'rental_start': '5/10/17', 'rental_end': '4/30/17'}.  Skip.
2019-04-16 02:51:33,026 charges_calc.py:96  WARNING Rental start 2018-05-04 00:00:00 on or after end 2016-01-06 00:00:00 in {'product_code': 'PRD93', 'units_rented': 2, 'price_per_day': 17, 'rental_start': '5/4/18', 'rental_end': '1/6/16'}.  Skip.
2019-04-16 02:51:33,026 charges_calc.py:96  WARNING Rental start 2018-10-28 00:00:00 on or after end 2016-05-04 00:00:00 in {'product_code': 'PRD92', 'units_rented': 8, 'price_per_day': 19, 'rental_start': '10/28/18', 'rental_end': '5/4/16'}.  Skip.
2019-04-16 02:51:33,026 charges_calc.py:96  WARNING Rental start 2018-03-02 00:00:00 on or after end 2017-11-14 00:00:00 in {'product_code': 'PRD69', 'units_rented': 4, 'price_per_day': 33, 'rental_start': '3/2/18', 'rental_end': '11/14/17'}.  Skip.
2019-04-16 02:51:33,027 charges_calc.py:96  WARNING Rental start 2017-10-12 00:00:00 on or after end 2016-09-17 00:00:00 in {'product_code': 'PRD14', 'units_rented': 1, 'price_per_day': 17, 'rental_start': '10/12/17', 'rental_end': '9/17/16'}.  Skip.
2019-04-16 02:51:33,027 charges_calc.py:96  WARNING Rental start 2018-11-04 00:00:00 on or after end 2016-02-07 00:00:00 in {'product_code': 'PRD93', 'units_rented': 2, 'price_per_day': 34, 'rental_start': '11/4/18', 'rental_end': '2/7/16'}.  Skip.
2019-04-16 02:51:33,027 charges_calc.py:96  WARNING Rental start 2018-03-15 00:00:00 on or after end 2016-06-03 00:00:00 in {'product_code': 'PRD21', 'units_rented': 7, 'price_per_day': 21, 'rental_start': '3/15/18', 'rental_end': '6/3/16'}.  Skip.
2019-04-16 02:51:33,027 charges_calc.py:96  WARNING Rental start 2016-02-24 00:00:00 on or after end 2016-02-18 00:00:00 in {'product_code': 'PRD86', 'units_rented': 1, 'price_per_day': 16, 'rental_start': '2/24/16', 'rental_end': '2/18/16'}.  Skip.
2019-04-16 02:51:33,028 charges_calc.py:96  WARNING Rental start 2017-07-05 00:00:00 on or after end 2017-01-02 00:00:00 in {'product_code': 'PRD2', 'units_rented': 2, 'price_per_day': 6, 'rental_start': '7/5/17', 'rental_end': '1/2/17'}.  Skip.
2019-04-16 02:51:33,028 charges_calc.py:96  WARNING Rental start 2016-12-04 00:00:00 on or after end 2016-06-29 00:00:00 in {'product_code': 'PRD6', 'units_rented': 6, 'price_per_day': 26, 'rental_start': '12/4/16', 'rental_end': '6/29/16'}.  Skip.
2019-04-16 02:51:33,028 charges_calc.py:96  WARNING Rental start 2016-04-20 00:00:00 on or after end 2016-02-10 00:00:00 in {'product_code': 'PRD6', 'units_rented': 2, 'price_per_day': 16, 'rental_start': '4/20/16', 'rental_end': '2/10/16'}.  Skip.
2019-04-16 02:51:33,028 charges_calc.py:96  WARNING Rental start 2018-08-18 00:00:00 on or after end 2016-08-04 00:00:00 in {'product_code': 'PRD11', 'units_rented': 3, 'price_per_day': 5, 'rental_start': '8/18/18', 'rental_end': '8/4/16'}.  Skip.
2019-04-16 02:51:33,028 charges_calc.py:96  WARNING Rental start 2017-12-11 00:00:00 on or after end 2016-12-23 00:00:00 in {'product_code': 'PRD20', 'units_rented': 8, 'price_per_day': 40, 'rental_start': '12/11/17', 'rental_end': '12/23/16'}.  Skip.
2019-04-16 02:51:33,029 charges_calc.py:96  WARNING Rental start 2018-10-26 00:00:00 on or after end 2016-07-28 00:00:00 in {'product_code': 'PRD12', 'units_rented': 6, 'price_per_day': 40, 'rental_start': '10/26/18', 'rental_end': '7/28/16'}.  Skip.
2019-04-16 02:51:33,029 charges_calc.py:96  WARNING Rental start 2018-02-03 00:00:00 on or after end 2016-04-28 00:00:00 in {'product_code': 'PRD51', 'units_rented': 7, 'price_per_day': 27, 'rental_start': '2/3/18', 'rental_end': '4/28/16'}.  Skip.
2019-04-16 02:51:33,029 charges_calc.py:96  WARNING Rental start 2017-11-05 00:00:00 on or after end 2016-10-07 00:00:00 in {'product_code': 'PRD10', 'units_rented': 10, 'price_per_day': 34, 'rental_start': '11/5/17', 'rental_end': '10/7/16'}.  Skip.
2019-04-16 02:51:33,029 charges_calc.py:96  WARNING Rental start 2017-05-15 00:00:00 on or after end 2016-12-24 00:00:00 in {'product_code': 'PRD51', 'units_rented': 7, 'price_per_day': 25, 'rental_start': '5/15/17', 'rental_end': '12/24/16'}.  Skip.
2019-04-16 02:51:33,029 charges_calc.py:96  WARNING Rental start 2018-05-11 00:00:00 on or after end 2016-02-04 00:00:00 in {'product_code': 'PRD32', 'units_rented': 9, 'price_per_day': 17, 'rental_start': '5/11/18', 'rental_end': '2/4/16'}.  Skip.
2019-04-16 02:51:33,030 charges_calc.py:96  WARNING Rental start 2017-02-23 00:00:00 on or after end 2016-11-03 00:00:00 in {'product_code': 'PRD75', 'units_rented': 3, 'price_per_day': 10, 'rental_start': '2/23/17', 'rental_end': '11/3/16'}.  Skip.
2019-04-16 02:51:33,030 charges_calc.py:96  WARNING Rental start 2018-04-27 00:00:00 on or after end 2016-07-25 00:00:00 in {'product_code': 'PRD35', 'units_rented': 7, 'price_per_day': 9, 'rental_start': '4/27/18', 'rental_end': '7/25/16'}.  Skip.
2019-04-16 02:51:33,030 charges_calc.py:96  WARNING Rental start 2018-04-25 00:00:00 on or after end 2018-01-20 00:00:00 in {'product_code': 'PRD2', 'units_rented': 10, 'price_per_day': 13, 'rental_start': '4/25/18', 'rental_end': '1/20/18'}.  Skip.
2019-04-16 02:51:33,030 charges_calc.py:96  WARNING Rental start 2018-12-17 00:00:00 on or after end 2016-03-25 00:00:00 in {'product_code': 'PRD16', 'units_rented': 10, 'price_per_day': 10, 'rental_start': '12/17/18', 'rental_end': '3/25/16'}.  Skip.
2019-04-16 02:51:33,030 charges_calc.py:96  WARNING Rental start 2018-01-01 00:00:00 on or after end 2017-08-07 00:00:00 in {'product_code': 'PRD43', 'units_rented': 7, 'price_per_day': 5, 'rental_start': '1/1/18', 'rental_end': '8/7/17'}.  Skip.
2019-04-16 02:51:33,031 charges_calc.py:96  WARNING Rental start 2018-07-02 00:00:00 on or after end 2017-12-07 00:00:00 in {'product_code': 'PRD97', 'units_rented': 9, 'price_per_day': 28, 'rental_start': '7/2/18', 'rental_end': '12/7/17'}.  Skip.
2019-04-16 02:51:33,031 charges_calc.py:96  WARNING Rental start 2017-01-31 00:00:00 on or after end 2016-02-18 00:00:00 in {'product_code': 'PRD14', 'units_rented': 7, 'price_per_day': 9, 'rental_start': '1/31/17', 'rental_end': '2/18/16'}.  Skip.
2019-04-16 02:51:33,031 charges_calc.py:96  WARNING Rental start 2017-12-08 00:00:00 on or after end 2016-10-13 00:00:00 in {'product_code': 'PRD0', 'units_rented': 4, 'price_per_day': 13, 'rental_start': '12/8/17', 'rental_end': '10/13/16'}.  Skip.
2019-04-16 02:51:33,031 charges_calc.py:96  WARNING Rental start 2018-06-25 00:00:00 on or after end 2016-09-16 00:00:00 in {'product_code': 'PRD23', 'units_rented': 2, 'price_per_day': 12, 'rental_start': '6/25/18', 'rental_end': '9/16/16'}.  Skip.
2019-04-16 02:51:33,031 charges_calc.py:96  WARNING Rental start 2018-02-02 00:00:00 on or after end 2017-08-28 00:00:00 in {'product_code': 'PRD85', 'units_rented': 3, 'price_per_day': 21, 'rental_start': '2/2/18', 'rental_end': '8/28/17'}.  Skip.
2019-04-16 02:51:33,031 charges_calc.py:96  WARNING Rental start 2017-07-10 00:00:00 on or after end 2017-06-10 00:00:00 in {'product_code': 'PRD33', 'units_rented': 6, 'price_per_day': 9, 'rental_start': '7/10/17', 'rental_end': '6/10/17'}.  Skip.
2019-04-16 02:51:33,032 charges_calc.py:96  WARNING Rental start 2016-10-31 00:00:00 on or after end 2016-04-17 00:00:00 in {'product_code': 'PRD13', 'units_rented': 7, 'price_per_day': 8, 'rental_start': '10/31/16', 'rental_end': '4/17/16'}.  Skip.
2019-04-16 02:51:33,032 charges_calc.py:96  WARNING Rental start 2017-10-21 00:00:00 on or after end 2017-04-10 00:00:00 in {'product_code': 'PRD70', 'units_rented': 2, 'price_per_day': 18, 'rental_start': '10/21/17', 'rental_end': '4/10/17'}.  Skip.
2019-04-16 02:51:33,032 charges_calc.py:96  WARNING Rental start 2018-02-14 00:00:00 on or after end 2016-08-16 00:00:00 in {'product_code': 'PRD86', 'units_rented': 4, 'price_per_day': 34, 'rental_start': '2/14/18', 'rental_end': '8/16/16'}.  Skip.
2019-04-16 02:51:33,032 charges_calc.py:96  WARNING Rental start 2018-01-28 00:00:00 on or after end 2017-01-19 00:00:00 in {'product_code': 'PRD17', 'units_rented': 10, 'price_per_day': 16, 'rental_start': '1/28/18', 'rental_end': '1/19/17'}.  Skip.
2019-04-16 02:51:33,032 charges_calc.py:96  WARNING Rental start 2018-03-14 00:00:00 on or after end 2017-11-10 00:00:00 in {'product_code': 'PRD82', 'units_rented': 4, 'price_per_day': 15, 'rental_start': '3/14/18', 'rental_end': '11/10/17'}.  Skip.
2019-04-16 02:51:33,033 charges_calc.py:96  WARNING Rental start 2018-09-25 00:00:00 on or after end 2016-09-26 00:00:00 in {'product_code': 'PRD50', 'units_rented': 1, 'price_per_day': 15, 'rental_start': '9/25/18', 'rental_end': '9/26/16'}.  Skip.
2019-04-16 02:51:33,033 charges_calc.py:96  WARNING Rental start 2017-10-08 00:00:00 on or after end 2017-10-07 00:00:00 in {'product_code': 'PRD15', 'units_rented': 5, 'price_per_day': 16, 'rental_start': '10/8/17', 'rental_end': '10/7/17'}.  Skip.
2019-04-16 02:51:33,033 charges_calc.py:96  WARNING Rental start 2016-08-30 00:00:00 on or after end 2016-07-24 00:00:00 in {'product_code': 'PRD19', 'units_rented': 4, 'price_per_day': 19, 'rental_start': '8/30/16', 'rental_end': '7/24/16'}.  Skip.
2019-04-16 02:51:33,033 charges_calc.py:96  WARNING Rental start 2018-11-27 00:00:00 on or after end 2016-08-07 00:00:00 in {'product_code': 'PRD33', 'units_rented': 1, 'price_per_day': 11, 'rental_start': '11/27/18', 'rental_end': '8/7/16'}.  Skip.
2019-04-16 02:51:33,033 charges_calc.py:96  WARNING Rental start 2017-07-31 00:00:00 on or after end 2017-05-19 00:00:00 in {'product_code': 'PRD57', 'units_rented': 2, 'price_per_day': 24, 'rental_start': '7/31/17', 'rental_end': '5/19/17'}.  Skip.
2019-04-16 02:51:33,034 charges_calc.py:96  WARNING Rental start 2018-12-15 00:00:00 on or after end 2017-02-12 00:00:00 in {'product_code': 'PRD3', 'units_rented': 2, 'price_per_day': 38, 'rental_start': '12/15/18', 'rental_end': '2/12/17'}.  Skip.
2019-04-16 02:51:33,034 charges_calc.py:96  WARNING Rental start 2018-08-07 00:00:00 on or after end 2016-10-21 00:00:00 in {'product_code': 'PRD28', 'units_rented': 2, 'price_per_day': 5, 'rental_start': '8/7/18', 'rental_end': '10/21/16'}.  Skip.
2019-04-16 02:51:33,034 charges_calc.py:96  WARNING Rental start 2018-02-03 00:00:00 on or after end 2017-09-04 00:00:00 in {'product_code': 'PRD28', 'units_rented': 8, 'price_per_day': 20, 'rental_start': '2/3/18', 'rental_end': '9/4/17'}.  Skip.
2019-04-16 02:51:33,034 charges_calc.py:96  WARNING Rental start 2018-07-18 00:00:00 on or after end 2018-06-30 00:00:00 in {'product_code': 'PRD85', 'units_rented': 7, 'price_per_day': 12, 'rental_start': '7/18/18', 'rental_end': '6/30/18'}.  Skip.
2019-04-16 02:51:33,034 charges_calc.py:96  WARNING Rental start 2018-12-31 00:00:00 on or after end 2018-09-13 00:00:00 in {'product_code': 'PRD74', 'units_rented': 8, 'price_per_day': 37, 'rental_start': '12/31/18', 'rental_end': '9/13/18'}.  Skip.
2019-04-16 02:51:33,035 charges_calc.py:96  WARNING Rental start 2016-05-17 00:00:00 on or after end 2016-05-12 00:00:00 in {'product_code': 'PRD90', 'units_rented': 2, 'price_per_day': 26, 'rental_start': '5/17/16', 'rental_end': '5/12/16'}.  Skip.
2019-04-16 02:51:33,035 charges_calc.py:96  WARNING Rental start 2016-11-10 00:00:00 on or after end 2016-04-25 00:00:00 in {'product_code': 'PRD71', 'units_rented': 3, 'price_per_day': 35, 'rental_start': '11/10/16', 'rental_end': '4/25/16'}.  Skip.
2019-04-16 02:51:33,035 charges_calc.py:96  WARNING Rental start 2017-12-08 00:00:00 on or after end 2016-05-13 00:00:00 in {'product_code': 'PRD84', 'units_rented': 5, 'price_per_day': 24, 'rental_start': '12/8/17', 'rental_end': '5/13/16'}.  Skip.
2019-04-16 02:51:33,035 charges_calc.py:96  WARNING Rental start 2018-12-11 00:00:00 on or after end 2018-07-08 00:00:00 in {'product_code': 'PRD29', 'units_rented': 3, 'price_per_day': 20, 'rental_start': '12/11/18', 'rental_end': '7/8/18'}.  Skip.
2019-04-16 02:51:33,035 charges_calc.py:96  WARNING Rental start 2016-10-13 00:00:00 on or after end 2016-10-08 00:00:00 in {'product_code': 'PRD69', 'units_rented': 6, 'price_per_day': 39, 'rental_start': '10/13/16', 'rental_end': '10/8/16'}.  Skip.
2019-04-16 02:51:33,036 charges_calc.py:96  WARNING Rental start 2017-01-27 00:00:00 on or after end 2016-06-30 00:00:00 in {'product_code': 'PRD18', 'units_rented': 1, 'price_per_day': 27, 'rental_start': '1/27/17', 'rental_end': '6/30/16'}.  Skip.
2019-04-16 02:51:33,036 charges_calc.py:96  WARNING Rental start 2017-08-10 00:00:00 on or after end 2016-01-29 00:00:00 in {'product_code': 'PRD89', 'units_rented': 8, 'price_per_day': 15, 'rental_start': '8/10/17', 'rental_end': '1/29/16'}.  Skip.
2019-04-16 02:51:33,036 charges_calc.py:96  WARNING Rental start 2016-12-02 00:00:00 on or after end 2016-02-22 00:00:00 in {'product_code': 'PRD37', 'units_rented': 3, 'price_per_day': 6, 'rental_start': '12/2/16', 'rental_end': '2/22/16'}.  Skip.
2019-04-16 02:51:33,036 charges_calc.py:96  WARNING Rental start 2018-07-02 00:00:00 on or after end 2017-05-23 00:00:00 in {'product_code': 'PRD13', 'units_rented': 8, 'price_per_day': 30, 'rental_start': '7/2/18', 'rental_end': '5/23/17'}.  Skip.
2019-04-16 02:51:33,036 charges_calc.py:96  WARNING Rental start 2018-06-29 00:00:00 on or after end 2017-12-31 00:00:00 in {'product_code': 'PRD11', 'units_rented': 8, 'price_per_day': 20, 'rental_start': '6/29/18', 'rental_end': '12/31/17'}.  Skip.
2019-04-16 02:51:33,036 charges_calc.py:96  WARNING Rental start 2018-01-10 00:00:00 on or after end 2016-04-20 00:00:00 in {'product_code': 'PRD12', 'units_rented': 7, 'price_per_day': 19, 'rental_start': '1/10/18', 'rental_end': '4/20/16'}.  Skip.
2019-04-16 02:51:33,037 charges_calc.py:96  WARNING Rental start 2018-08-06 00:00:00 on or after end 2017-01-21 00:00:00 in {'product_code': 'PRD18', 'units_rented': 1, 'price_per_day': 40, 'rental_start': '8/6/18', 'rental_end': '1/21/17'}.  Skip.
2019-04-16 02:51:33,037 charges_calc.py:96  WARNING Rental start 2016-07-25 00:00:00 on or after end 2016-04-28 00:00:00 in {'product_code': 'PRD23', 'units_rented': 6, 'price_per_day': 5, 'rental_start': '7/25/16', 'rental_end': '4/28/16'}.  Skip.
2019-04-16 02:51:33,037 charges_calc.py:96  WARNING Rental start 2017-12-03 00:00:00 on or after end 2017-10-26 00:00:00 in {'product_code': 'PRD14', 'units_rented': 5, 'price_per_day': 35, 'rental_start': '12/3/17', 'rental_end': '10/26/17'}.  Skip.
2019-04-16 02:51:33,037 charges_calc.py:96  WARNING Rental start 2018-11-28 00:00:00 on or after end 2016-07-05 00:00:00 in {'product_code': 'PRD29', 'units_rented': 10, 'price_per_day': 13, 'rental_start': '11/28/18', 'rental_end': '7/5/16'}.  Skip.
2019-04-16 02:51:33,037 charges_calc.py:96  WARNING Rental start 2018-12-24 00:00:00 on or after end 2017-05-19 00:00:00 in {'product_code': 'PRD45', 'units_rented': 8, 'price_per_day': 31, 'rental_start': '12/24/18', 'rental_end': '5/19/17'}.  Skip.
2019-04-16 02:51:33,037 charges_calc.py:96  WARNING Rental start 2017-06-17 00:00:00 on or after end 2017-03-26 00:00:00 in {'product_code': 'PRD98', 'units_rented': 1, 'price_per_day': 34, 'rental_start': '6/17/17', 'rental_end': '3/26/17'}.  Skip.
2019-04-16 02:51:33,037 charges_calc.py:96  WARNING Rental start 2018-01-23 00:00:00 on or after end 2017-02-17 00:00:00 in {'product_code': 'PRD75', 'units_rented': 8, 'price_per_day': 13, 'rental_start': '1/23/18', 'rental_end': '2/17/17'}.  Skip.
2019-04-16 02:51:33,038 charges_calc.py:96  WARNING Rental start 2018-07-25 00:00:00 on or after end 2017-03-06 00:00:00 in {'product_code': 'PRD71', 'units_rented': 8, 'price_per_day': 39, 'rental_start': '7/25/18', 'rental_end': '3/6/17'}.  Skip.
2019-04-16 02:51:33,038 charges_calc.py:96  WARNING Rental start 2017-09-19 00:00:00 on or after end 2016-12-21 00:00:00 in {'product_code': 'PRD86', 'units_rented': 3, 'price_per_day': 35, 'rental_start': '9/19/17', 'rental_end': '12/21/16'}.  Skip.
2019-04-16 02:51:33,038 charges_calc.py:96  WARNING Rental start 2017-01-09 00:00:00 on or after end 2016-04-14 00:00:00 in {'product_code': 'PRD92', 'units_rented': 6, 'price_per_day': 16, 'rental_start': '1/9/17', 'rental_end': '4/14/16'}.  Skip.
2019-04-16 02:51:33,038 charges_calc.py:96  WARNING Rental start 2018-10-16 00:00:00 on or after end 2017-08-25 00:00:00 in {'product_code': 'PRD90', 'units_rented': 5, 'price_per_day': 14, 'rental_start': '10/16/18', 'rental_end': '8/25/17'}.  Skip.
2019-04-16 02:51:33,038 charges_calc.py:96  WARNING Rental start 2018-04-18 00:00:00 on or after end 2017-06-09 00:00:00 in {'product_code': 'PRD65', 'units_rented': 9, 'price_per_day': 17, 'rental_start': '4/18/18', 'rental_end': '6/9/17'}.  Skip.
2019-04-16 02:51:33,038 charges_calc.py:96  WARNING Rental start 2018-12-29 00:00:00 on or after end 2016-02-03 00:00:00 in {'product_code': 'PRD18', 'units_rented': 5, 'price_per_day': 18, 'rental_start': '12/29/18', 'rental_end': '2/3/16'}.  Skip.
2019-04-16 02:51:33,039 charges_calc.py:96  WARNING Rental start 2018-05-18 00:00:00 on or after end 2016-06-10 00:00:00 in {'product_code': 'PRD42', 'units_rented': 1, 'price_per_day': 34, 'rental_start': '5/18/18', 'rental_end': '6/10/16'}.  Skip.
2019-04-16 02:51:33,039 charges_calc.py:96  WARNING Rental start 2017-07-08 00:00:00 on or after end 2017-07-06 00:00:00 in {'product_code': 'PRD68', 'units_rented': 2, 'price_per_day': 38, 'rental_start': '7/8/17', 'rental_end': '7/6/17'}.  Skip.
2019-04-16 02:51:33,039 charges_calc.py:96  WARNING Rental start 2017-12-19 00:00:00 on or after end 2017-12-04 00:00:00 in {'product_code': 'PRD37', 'units_rented': 3, 'price_per_day': 10, 'rental_start': '12/19/17', 'rental_end': '12/4/17'}.  Skip.
2019-04-16 02:51:33,039 charges_calc.py:96  WARNING Rental start 2017-09-03 00:00:00 on or after end 2016-12-13 00:00:00 in {'product_code': 'PRD95', 'units_rented': 7, 'price_per_day': 17, 'rental_start': '9/3/17', 'rental_end': '12/13/16'}.  Skip.
2019-04-16 02:51:33,040 charges_calc.py:96  WARNING Rental start 2017-12-16 00:00:00 on or after end 2017-03-25 00:00:00 in {'product_code': 'PRD31', 'units_rented': 9, 'price_per_day': 25, 'rental_start': '12/16/17', 'rental_end': '3/25/17'}.  Skip.
2019-04-16 02:51:33,040 charges_calc.py:96  WARNING Rental start 2017-07-12 00:00:00 on or after end 2016-03-01 00:00:00 in {'product_code': 'PRD43', 'units_rented': 5, 'price_per_day': 38, 'rental_start': '7/12/17', 'rental_end': '3/1/16'}.  Skip.
2019-04-16 02:51:33,040 charges_calc.py:96  WARNING Rental start 2017-02-15 00:00:00 on or after end 2017-01-17 00:00:00 in {'product_code': 'PRD73', 'units_rented': 3, 'price_per_day': 32, 'rental_start': '2/15/17', 'rental_end': '1/17/17'}.  Skip.
2019-04-16 02:51:33,040 charges_calc.py:96  WARNING Rental start 2017-05-15 00:00:00 on or after end 2016-10-22 00:00:00 in {'product_code': 'PRD44', 'units_rented': 5, 'price_per_day': 38, 'rental_start': '5/15/17', 'rental_end': '10/22/16'}.  Skip.
2019-04-16 02:51:33,040 charges_calc.py:96  WARNING Rental start 2018-09-17 00:00:00 on or after end 2017-03-21 00:00:00 in {'product_code': 'PRD59', 'units_rented': 7, 'price_per_day': 27, 'rental_start': '9/17/18', 'rental_end': '3/21/17'}.  Skip.
2019-04-16 02:51:33,041 charges_calc.py:96  WARNING Rental start 2018-04-17 00:00:00 on or after end 2017-09-21 00:00:00 in {'product_code': 'PRD32', 'units_rented': 6, 'price_per_day': 18, 'rental_start': '4/17/18', 'rental_end': '9/21/17'}.  Skip.
2019-04-16 02:51:33,041 charges_calc.py:96  WARNING Rental start 2018-07-16 00:00:00 on or after end 2017-01-15 00:00:00 in {'product_code': 'PRD92', 'units_rented': 8, 'price_per_day': 33, 'rental_start': '7/16/18', 'rental_end': '1/15/17'}.  Skip.
2019-04-16 02:51:33,041 charges_calc.py:96  WARNING Rental start 2017-10-04 00:00:00 on or after end 2016-12-13 00:00:00 in {'product_code': 'PRD38', 'units_rented': 4, 'price_per_day': 38, 'rental_start': '10/4/17', 'rental_end': '12/13/16'}.  Skip.
2019-04-16 02:51:33,041 charges_calc.py:96  WARNING Rental start 2018-09-13 00:00:00 on or after end 2018-07-30 00:00:00 in {'product_code': 'PRD29', 'units_rented': 3, 'price_per_day': 12, 'rental_start': '9/13/18', 'rental_end': '7/30/18'}.  Skip.
2019-04-16 02:51:33,041 charges_calc.py:96  WARNING Rental start 2018-01-16 00:00:00 on or after end 2017-08-21 00:00:00 in {'product_code': 'PRD59', 'units_rented': 9, 'price_per_day': 7, 'rental_start': '1/16/18', 'rental_end': '8/21/17'}.  Skip.
2019-04-16 02:51:33,042 charges_calc.py:96  WARNING Rental start 2018-01-29 00:00:00 on or after end 2016-03-05 00:00:00 in {'product_code': 'PRD31', 'units_rented': 3, 'price_per_day': 21, 'rental_start': '1/29/18', 'rental_end': '3/5/16'}.  Skip.
2019-04-16 02:51:33,042 charges_calc.py:96  WARNING Rental start 2018-06-12 00:00:00 on or after end 2018-05-21 00:00:00 in {'product_code': 'PRD40', 'units_rented': 3, 'price_per_day': 19, 'rental_start': '6/12/18', 'rental_end': '5/21/18'}.  Skip.
2019-04-16 02:51:33,042 charges_calc.py:96  WARNING Rental start 2018-06-24 00:00:00 on or after end 2018-05-14 00:00:00 in {'product_code': 'PRD51', 'units_rented': 5, 'price_per_day': 38, 'rental_start': '6/24/18', 'rental_end': '5/14/18'}.  Skip.
2019-04-16 02:51:33,042 charges_calc.py:96  WARNING Rental start 2018-07-24 00:00:00 on or after end 2017-10-08 00:00:00 in {'product_code': 'PRD73', 'units_rented': 1, 'price_per_day': 34, 'rental_start': '7/24/18', 'rental_end': '10/8/17'}.  Skip.
2019-04-16 02:51:33,042 charges_calc.py:96  WARNING Rental start 2018-11-20 00:00:00 on or after end 2017-06-10 00:00:00 in {'product_code': 'PRD2', 'units_rented': 2, 'price_per_day': 30, 'rental_start': '11/20/18', 'rental_end': '6/10/17'}.  Skip.
2019-04-16 02:51:33,042 charges_calc.py:96  WARNING Rental start 2017-09-14 00:00:00 on or after end 2016-09-17 00:00:00 in {'product_code': 'PRD40', 'units_rented': 6, 'price_per_day': 26, 'rental_start': '9/14/17', 'rental_end': '9/17/16'}.  Skip.
2019-04-16 02:51:33,043 charges_calc.py:96  WARNING Rental start 2018-06-28 00:00:00 on or after end 2018-01-15 00:00:00 in {'product_code': 'PRD85', 'units_rented': 6, 'price_per_day': 9, 'rental_start': '6/28/18', 'rental_end': '1/15/18'}.  Skip.
2019-04-16 02:51:33,043 charges_calc.py:96  WARNING Rental start 2017-11-20 00:00:00 on or after end 2017-04-20 00:00:00 in {'product_code': 'PRD75', 'units_rented': 10, 'price_per_day': 23, 'rental_start': '11/20/17', 'rental_end': '4/20/17'}.  Skip.
2019-04-16 02:51:33,043 charges_calc.py:96  WARNING Rental start 2018-09-11 00:00:00 on or after end 2016-11-21 00:00:00 in {'product_code': 'PRD44', 'units_rented': 10, 'price_per_day': 17, 'rental_start': '9/11/18', 'rental_end': '11/21/16'}.  Skip.
2019-04-16 02:51:33,043 charges_calc.py:96  WARNING Rental start 2018-05-28 00:00:00 on or after end 2016-12-26 00:00:00 in {'product_code': 'PRD30', 'units_rented': 3, 'price_per_day': 19, 'rental_start': '5/28/18', 'rental_end': '12/26/16'}.  Skip.
2019-04-16 02:51:33,043 charges_calc.py:96  WARNING Rental start 2017-05-28 00:00:00 on or after end 2017-05-06 00:00:00 in {'product_code': 'PRD58', 'units_rented': 9, 'price_per_day': 9, 'rental_start': '5/28/17', 'rental_end': '5/6/17'}.  Skip.
2019-04-16 02:51:33,044 charges_calc.py:96  WARNING Rental start 2017-11-28 00:00:00 on or after end 2017-05-29 00:00:00 in {'product_code': 'PRD73', 'units_rented': 1, 'price_per_day': 34, 'rental_start': '11/28/17', 'rental_end': '5/29/17'}.  Skip.
2019-04-16 02:51:33,044 charges_calc.py:96  WARNING Rental start 2017-01-05 00:00:00 on or after end 2016-06-09 00:00:00 in {'product_code': 'PRD99', 'units_rented': 4, 'price_per_day': 38, 'rental_start': '1/5/17', 'rental_end': '6/9/16'}.  Skip.
2019-04-16 02:51:33,044 charges_calc.py:96  WARNING Rental start 2018-12-28 00:00:00 on or after end 2016-07-18 00:00:00 in {'product_code': 'PRD38', 'units_rented': 3, 'price_per_day': 40, 'rental_start': '12/28/18', 'rental_end': '7/18/16'}.  Skip.
2019-04-16 02:51:33,044 charges_calc.py:96  WARNING Rental start 2018-07-21 00:00:00 on or after end 2016-12-11 00:00:00 in {'product_code': 'PRD38', 'units_rented': 9, 'price_per_day': 5, 'rental_start': '7/21/18', 'rental_end': '12/11/16'}.  Skip.
2019-04-16 02:51:33,044 charges_calc.py:96  WARNING Rental start 2017-08-18 00:00:00 on or after end 2017-08-06 00:00:00 in {'product_code': 'PRD2', 'units_rented': 1, 'price_per_day': 27, 'rental_start': '8/18/17', 'rental_end': '8/6/17'}.  Skip.
2019-04-16 02:51:33,044 charges_calc.py:96  WARNING Rental start 2018-07-17 00:00:00 on or after end 2018-04-04 00:00:00 in {'product_code': 'PRD64', 'units_rented': 9, 'price_per_day': 21, 'rental_start': '7/17/18', 'rental_end': '4/4/18'}.  Skip.
2019-04-16 02:51:33,045 charges_calc.py:96  WARNING Rental start 2018-02-15 00:00:00 on or after end 2017-01-10 00:00:00 in {'product_code': 'PRD11', 'units_rented': 3, 'price_per_day': 27, 'rental_start': '2/15/18', 'rental_end': '1/10/17'}.  Skip.
2019-04-16 02:51:33,045 charges_calc.py:96  WARNING Rental start 2018-03-31 00:00:00 on or after end 2017-12-29 00:00:00 in {'product_code': 'PRD22', 'units_rented': 5, 'price_per_day': 6, 'rental_start': '3/31/18', 'rental_end': '12/29/17'}.  Skip.
